window,variable,model,lead,rmse_mean,acc_mean,mae_mean,bias_mean,n_valid_times,lead_h,tag,bucket,season,start,end
2020-06-01_2020-08-31,z500,NeuralGCM,5 days,270.486007573095,0.9330140669300978,152.82079780716936,-3.1410741394550192,174,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,z500,NeuralGCM,7 days,464.4102486141156,0.7998386342309074,263.96702431604206,-2.864929537040127,170,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,t850,HRES,1 days,0.7494276298744391,0.9732973487009672,0.51794265452244,0.0148491895612781,182,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,t850,HRES,3 days,1.2314506253333968,0.9273507385979076,0.8304211135863865,0.029684947430273,178,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,t850,HRES,5 days,1.8927470477077253,0.8280114424419518,1.2319400136992624,0.0170463885943985,174,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,t850,HRES,7 days,2.649294442615097,0.6611713092542496,1.7079273186738964,-0.0011681703989452,170,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,t850,GraphCast,1 days,0.5299809570047358,0.9867258187122304,0.3720600349190008,-0.0162433791267266,182,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,t850,GraphCast,3 days,0.9812933131793172,0.9533451864870612,0.6571018450915873,-0.0108382930988146,178,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,t850,GraphCast,5 days,1.5997286258511456,0.8727859604721553,1.0202831822977585,-0.050890398888886,174,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,t850,GraphCast,7 days,2.333094409487012,0.723649145214342,1.4694034612621472,-0.0944561967173144,170,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,t850,NeuralGCM,1 days,0.5609607548497448,0.9851124599656064,0.3941792622610931,-0.0121011754018586,182,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,t850,NeuralGCM,3 days,1.0102907857146215,0.9504757814182035,0.6796255145081146,0.0146561701923668,178,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,t850,NeuralGCM,5 days,1.6297821180955971,0.868289882529602,1.0469867402417818,0.0372840891978382,174,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,t850,NeuralGCM,7 days,2.373544492394986,0.7162629471419332,1.5099833425394824,0.0409122073930785,170,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,1 days,1.3310038352107172,0.9704804646927044,0.9795398826967272,0.0423570392738909,182,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,3 days,2.4017137435660305,0.9028428657693768,1.6815871421034896,0.0520269234941006,178,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,5 days,3.744314998787365,0.7634110099693115,2.5588773186061253,0.0303100074048804,174,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,HRES,7 days,5.046467338719175,0.5716269784751495,3.4539414316226487,0.00682525891629,170,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,1 days,1.0174733006892838,0.9826831386504452,0.7464974988923223,0.014660554843525,182,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,3 days,1.9942090457615032,0.9316736253786206,1.3797412422669415,0.0456915816835975,178,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,5 days,3.1980142626554984,0.8170706667117177,2.140373257044616,0.0733279658584404,174,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,GraphCast,7 days,4.452157507053607,0.6358831305167845,2.985082783529293,0.107679499087387,170,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,1 days,1.068784854501315,0.980872161551116,0.7898425241489763,0.0158871855141526,182,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,3 days,2.027206579358132,0.9297045077473396,1.4107643669863883,0.0262175446698743,178,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,5 days,3.277417961418528,0.8128860151689622,2.1977700434374405,0.0518338297404217,174,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,u850,NeuralGCM,7 days,4.626230593965707,0.6250544604212055,3.098431959276636,0.0814390768279672,170,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,v850,HRES,1 days,1.345326498873067,0.9683367554429484,0.9859979279746824,-0.016816521235175,182,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,v850,HRES,3 days,2.410673836329248,0.8973468454202289,1.6660481831333904,0.0460487427103494,178,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,v850,HRES,5 days,3.77092286581594,0.7479997836939327,2.522906199081001,0.0093785062987929,174,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,v850,HRES,7 days,5.097114318383071,0.5376072756029747,3.3971359084575763,0.0247427325458739,170,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,v850,GraphCast,1 days,1.0372971671301034,0.9810972604220404,0.7585527222308307,-0.0260804257653885,182,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,v850,GraphCast,3 days,2.0197002757075224,0.9262197924823148,1.3787755814494962,-0.0006760116269514,178,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,v850,GraphCast,5 days,3.2183214902968618,0.8043454062102279,2.1164267136016783,-0.011942462084886,174,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,v850,GraphCast,7 days,4.470729981691679,0.607333171287764,2.9287331525713904,-0.0137463444234876,170,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,v850,NeuralGCM,1 days,1.0874689781314988,0.9791993192743706,0.8010596349926293,-0.0024626780406511,182,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,v850,NeuralGCM,3 days,2.0512793371460623,0.9245573496750604,1.4105823097591392,0.0198577544783551,178,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,v850,NeuralGCM,5 days,3.323076393060642,0.7981761491027993,2.190307131586731,0.0126816561581599,174,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,v850,NeuralGCM,7 days,4.645217638369483,0.6004016172710789,3.05335520175774,0.017703701808984,170,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,mslp,HRES,1 days,62.646973038402486,0.9955225571390902,44.43798521057999,-0.0663311548553342,182,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,mslp,HRES,3 days,150.27433446277445,0.9740086709595056,94.46709518244988,-0.5978031751007528,178,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,mslp,HRES,5 days,309.60785012315404,0.8888126644072935,180.09819000075592,-1.418412148923356,174,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,mslp,HRES,7 days,494.15471820938814,0.7179037960803619,285.2048081645443,-1.5629874803102848,170,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,mslp,GraphCast,1 days,49.563180276597,0.9972064946997234,35.27411505280268,-1.14034444464021,182,24.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,mslp,GraphCast,3 days,135.24768212865558,0.9789402003293284,82.68861250228419,-4.985037313506874,178,72.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,mslp,GraphCast,5 days,280.9641491693916,0.9053611493455012,161.00842939908085,-7.1358214743148185,174,120.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-06-01_2020-08-31,mslp,GraphCast,7 days,454.642753164657,0.7473648087268969,260.0596909014152,-10.995547834733744,170,168.0,JJA_2020,season,JJA,2020-06-01,2020-08-31
2020-09-01_2020-11-30,z500,HRES,1 days,45.52057838667047,0.9986461572584452,33.454501387881706,0.1737538461905176,180,24.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,z500,HRES,3 days,134.05513837752594,0.9879426136097976,84.97587915587427,0.6329887745745414,176,72.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,z500,HRES,5 days,296.84180398304727,0.9398446910480944,175.92097391464478,-1.480842052006711,172,120.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,z500,HRES,7 days,508.3552647632535,0.8251145713780355,299.7256298244728,-3.266631626891466,168,168.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,z500,GraphCast,1 days,39.27429812154813,0.9989854952186388,28.707166312302423,-3.189984779683713,180,24.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,z500,GraphCast,3 days,120.1967485220518,0.9903178412943184,75.81065067788994,-11.29086727728061,176,72.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,z500,GraphCast,5 days,261.31622743331314,0.9528834901387068,155.7116427523705,-24.82678051662314,172,120.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,z500,GraphCast,7 days,447.5347657363641,0.8599313263227957,264.48227096844323,-40.48912030058117,168,168.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,z500,NeuralGCM,1 days,37.48282404827297,0.9990762573431584,27.948081417565,-6.391504462651346,180,24.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,z500,NeuralGCM,3 days,112.29247934562714,0.9915278106180708,70.08226706282186,-6.084197380395879,176,72.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,z500,NeuralGCM,5 days,254.37006705191675,0.9558057602290484,148.1154394024833,-3.626767033113192,172,120.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,z500,NeuralGCM,7 days,457.0545737339983,0.8578815667221039,264.8290195146232,0.7183946961363921,168,168.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,t850,HRES,1 days,0.7244493821120178,0.984214481710138,0.5057028153904887,0.021140262294515,180,24.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,t850,HRES,3 days,1.1503687659087216,0.9595098751774936,0.7908681533261345,0.0400165763551138,176,72.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,t850,HRES,5 days,1.7863475799876791,0.9011398005712522,1.184642891692938,0.0156317984770075,172,120.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,t850,HRES,7 days,2.566816630282769,0.7947897565011227,1.682807940898466,-0.0111657247336048,168,168.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,t850,GraphCast,1 days,0.5197915438238676,0.991892504194432,0.3684847464733701,-0.014683364633031,180,24.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,t850,GraphCast,3 days,0.9315128827156708,0.9732251259461994,0.6387674408124497,-0.0339682792856273,176,72.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,t850,GraphCast,5 days,1.504638884271145,0.9280133394786176,0.9881141957318758,-0.1028778728995798,172,120.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,t850,GraphCast,7 days,2.243008583195801,0.8370566352942566,1.4516461575093953,-0.1589712088993107,168,168.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,t850,NeuralGCM,1 days,0.5442039784043037,0.9911050814704648,0.387303128984099,-0.0124779209667238,180,24.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,t850,NeuralGCM,3 days,0.9508195535688064,0.9721155733515484,0.653673629300722,0.0078639972169105,176,72.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,t850,NeuralGCM,5 days,1.5375127596371518,0.925256704232592,1.010241046322132,0.0359010469690846,172,120.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,t850,NeuralGCM,7 days,2.3202392509961856,0.8275855358266367,1.4995282027541106,0.0635878671847501,168,168.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,u850,HRES,1 days,1.2759118708994055,0.9737470028646588,0.9419749890430852,0.0418430088382479,180,24.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,u850,HRES,3 days,2.298455625629502,0.9137104755867947,1.613928095530358,0.0381522001487748,176,72.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,u850,HRES,5 days,3.57310236877197,0.7899663905625115,2.4593489665505546,0.007212749758138,172,120.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,u850,HRES,7 days,4.916459537825706,0.6040130335679947,3.3860960032635563,-0.0322071280530755,168,168.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,u850,GraphCast,1 days,0.9843698762389788,0.9843344718052092,0.7248126875520983,0.0178072395013187,180,24.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,u850,GraphCast,3 days,1.8988573187675808,0.9401232758283462,1.3273185027097727,0.0462199199790537,176,72.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,u850,GraphCast,5 days,3.011621709300726,0.842936415127544,2.046778717569684,0.0689731766600004,172,120.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,u850,GraphCast,7 days,4.21593558545446,0.6821243013729044,2.879251900728351,0.071340520952057,168,168.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,u850,NeuralGCM,1 days,1.0320631462003316,0.9827675391915268,0.7655843516083121,0.0128370675225795,180,24.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,u850,NeuralGCM,3 days,1.9355366011670825,0.938172723917333,1.3574123418636732,0.031930464643091,176,72.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,u850,NeuralGCM,5 days,3.1188393984744414,0.8368708223989185,2.116207815894651,0.0723245018594323,172,120.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,u850,NeuralGCM,7 days,4.4796926568357645,0.6618940703177119,3.0296164911340044,0.0897113818339671,168,168.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,v850,HRES,1 days,1.2960914932878709,0.9712465705251806,0.9481641754995516,-0.0021746744176618,180,24.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,v850,HRES,3 days,2.3305533672588368,0.9058066213960336,1.599911099871009,0.0175638496309619,176,72.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,v850,HRES,5 days,3.666385954723272,0.7663345702724504,2.451781490783972,-0.0146455756685322,172,120.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,v850,HRES,7 days,5.037489679595248,0.5584026415544896,3.369835426708,-0.0087288167570823,168,168.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,v850,GraphCast,1 days,1.0038324466715296,0.9827330705050876,0.7347783446734951,-0.0065260593396676,180,24.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,v850,GraphCast,3 days,1.9362395310201244,0.9338651587252896,1.326186504214956,0.0138519804231186,176,72.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,v850,GraphCast,5 days,3.0856046267881285,0.8240213160303195,2.043652491149673,0.0079527734501125,172,120.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,v850,GraphCast,7 days,4.354670421433293,0.6345374456922155,2.872840842525724,-0.0012012838987342,168,168.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,v850,NeuralGCM,1 days,1.055079889935273,0.9809106989084254,0.7777641132699888,0.0167903545645946,180,24.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,v850,NeuralGCM,3 days,1.978522352053164,0.9314455528814346,1.361132478381562,0.0381702248533181,176,72.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,v850,NeuralGCM,5 days,3.2017220197816507,0.817517950660837,2.116628537250283,0.0371632181165338,172,120.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,v850,NeuralGCM,7 days,4.6132845069253205,0.6196712203492127,3.028615529823187,0.0417771092322081,168,168.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,mslp,HRES,1 days,61.02195143364669,0.9963631669592322,43.332707550428445,0.5205274749783027,180,24.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,mslp,HRES,3 days,147.70128393081256,0.9782495917247966,93.8362098729307,0.9786162150090852,176,72.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,mslp,HRES,5 days,302.9853272542077,0.9078048772001792,180.7805765907521,1.643093123693698,172,120.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,mslp,HRES,7 days,499.1482366263685,0.7542402517660316,295.88521125050346,3.174385925996157,168,168.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,mslp,GraphCast,1 days,48.14567037471839,0.9977412030644254,34.63978417927983,-3.114637423210043,180,24.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,mslp,GraphCast,3 days,129.2280709680464,0.983380975995106,81.01276280156937,-10.616823867004657,176,72.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,mslp,GraphCast,5 days,266.76740091206665,0.9273019912095568,158.90130454459506,-16.565726125871574,172,120.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-09-01_2020-11-30,mslp,GraphCast,7 days,437.1984952441855,0.8008674017618306,260.28041095370986,-24.201269502280816,168,168.0,SON_2020,season,SON,2020-09-01,2020-11-30
2020-12-01_2021-02-28,z500,HRES,1 days,47.05243806309968,0.9981784156887364,35.19517577174115,-4.5682379858839175,178,24.0,DJF_2021,season,DJF,2020-12-01,2021-02-28
2020-12-01_2021-02-28,z500,HRES,3 days,134.29709342975266,0.98489693376868,87.30394268676687,-5.772843774740854,174,72.0,DJF_2021,season,DJF,2020-12-01,2021-02-28
2020-12-01_2021-02-28,z500,HRES,5 days,295.2164695764006,0.92603255810898,178.29951380821157,-9.089226390466438,170,120.0,DJF_2021,season,DJF,2020-12-01,2021-02-28
2020-12-01_2021-02-28,z500,HRES,7 days,501.2299354315263,0.7860050510364722,301.11636403142944,-13.458397854184618,166,168.0,DJF_2021,season,DJF,2020-12-01,2021-02-28
2020-12-01_2021-02-28,z500,GraphCast,1 days,38.923514564326645,0.99861102932304,28.83156574440331,-4.028630530973338,124,24.0,DJF_2021,season,DJF,2020-12-01,2021-02-28
2020-12-01_2021-02-28,z500,GraphCast,3 days,117.0453161416211,0.9873810251967032,75.07760914272593,-10.284977413218405,124,72.0,DJF_2021,season,DJF,2020-12-01,2021-02-28
2020-12-01_2021-02-28,z500,GraphCast,5 days,250.6919142964564,0.9404355607813732,151.59694533687028,-18.18417381276485,124,120.0,DJF_2021,season,DJF,2020-12-01,2021-02-28
2020-12-01_2021-02-28,z500,GraphCast,7 days,431.2015329618404,0.8215740158417579,255.6875876407894,-24.6614054196434,124,168.0,DJF_2021,season,DJF,2020-12-01,2021-02-28
2020-12-01_2021-02-28,z500,NeuralGCM,1 days,36.48913216934614,0.9986535796521132,27.266424006627386,-5.345581652932558,62,24.0,DJF_2021,season,DJF,2020-12-01,2021-02-28
2020-12-01_2021-02-28,z500,NeuralGCM,3 days,106.93633399883768,0.9879943032514412,68.01808389569203,-4.812882577554131,62,72.0,DJF_2021,season,DJF,2020-12-01,2021-02-28
2020-12-01_2021-02-28,z500,NeuralGCM,5 days,233.56879569065032,0.9411160402286672,138.64708829950396,-1.5514433810307326,62,120.0,DJF_2021,season,DJF,2020-12-01,2021-02-28
2020-12-01_2021-02-28,z500,NeuralGCM,7 days,407.5604532436995,0.8166961520290601,239.5944315879021,2.801189144739741,62,168.0,DJF_2021,season,DJF,2020-12-01,2021-02-28
2020-12-01_2021-02-28,t850,HRES,1 days,0.7064592895448437,0.9800814316993282,0.4997036822219257,0.0187359060593378,178,24.0,DJF_2021,season,DJF,2020-12-01,2021-02-28
2020-12-01_2021-02-28,t850,HRES,3 days,1.1372015032870766,0.9483917100240448,0.7869560572223929,0.0556891663189822,174,72.0,DJF_2021,season,DJF,2020-12-01,2021-02-28
2020-12-01_2021-02-28,t850,HRES,5 days,1.7983876519570592,0.8712407558907626,1.1883075436159274,0.037616743621215,170,120.0,DJF_2021,season,DJF,2020-12-01,2021-02-28
2020-12-01_2021-02-28,t850,HRES,7 days,2.63747675191647,0.7236626722041866,1.702314717839251,0.010276157124886,166,168.0,DJF_2021,season,DJF,2020-12-01,2021-02-28
2020-12-01_2021-02-28,t850,GraphCast,1 days,0.5065368320695366,0.9880785575135328,0.3638525128643954,-0.0028986653817879,124,24.0,DJF_2021,season,DJF,2020-12-01,2021-02-28
2020-12-01_2021-02-28,t850,GraphCast,3 days,0.9043173892114068,0.9617915530440196,0.6276293373208383,-0.0086056271947927,124,72.0,DJF_2021,season,DJF,2020-12-01,2021-02-28
2020-12-01_2021-02-28,t850,GraphCast,5 days,1.4635985353512646,0.8988955026733011,0.9656603727573996,-0.0452507830289045,124,120.0,DJF_2021,season,DJF,2020-12-01,2021-02-28
