window,variable,model,lead,regime,metric,n,mean,ci_lo,ci_hi,median,std,lead_h,tag,bucket,season,start,end
2018-03-01_2018-05-31,t850,HRES,7 days,3,BIAS,30,-0.0231346289911605,-0.0556494671438657,0.0051144361186981,-0.0277855586763194,0.0553466279650588,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,1 days,0,RMSE,22,1.3093726218140074,1.3010203493346864,1.3218320104334402,1.3147485743773617,0.0266130610765771,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,1 days,1,RMSE,58,1.3637191530711048,1.3531529246477736,1.3739591460101508,1.357228227442016,0.0319781522445668,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,1 days,2,RMSE,60,1.316628131841566,1.3074379004241123,1.327516304923628,1.3212150396637754,0.028731720936609,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,1 days,3,RMSE,42,1.328855231801754,1.3093413484355014,1.350252374728501,1.3271040226633923,0.0391329219550685,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,3 days,0,RMSE,22,2.3765738743513185,2.3313085642354903,2.419765179998583,2.384968182096915,0.0909033815118205,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,3 days,1,RMSE,58,2.4998762881014533,2.46130099619024,2.540717030357269,2.4887754550945185,0.1282464729384007,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,3 days,2,RMSE,60,2.4070215651317013,2.359095213003381,2.451644668374505,2.379597570667772,0.1301541010948356,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,3 days,3,RMSE,38,2.3895476002770963,2.331142146704864,2.454063901782399,2.410480227624908,0.1213946298045287,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,5 days,0,RMSE,22,3.7966792939393983,3.729018483284539,3.9181102043603446,3.791454903691566,0.1720752756831923,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,5 days,1,RMSE,58,4.023513332147394,3.929882545022969,4.155896122147547,3.9871238040079264,0.3026299008197063,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,5 days,2,RMSE,60,3.793064370345147,3.680225635703581,3.894419437573865,3.7919090361608543,0.2456368511610621,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,5 days,3,RMSE,34,3.792380390455269,3.655477465577491,3.9447514510914328,3.780333195246163,0.2825435183296335,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,7 days,0,RMSE,22,5.214226299328871,5.113782478325737,5.2736573988670346,5.215460271522836,0.2253571328416864,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,7 days,1,RMSE,58,5.390237511981896,5.272061581612115,5.546425963237049,5.328312591983305,0.3583939283491895,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,7 days,2,RMSE,60,5.249081730204117,5.092765398161261,5.393229645166217,5.221488076708249,0.3871276719287658,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,7 days,3,RMSE,30,5.297885605959733,5.1562852107188055,5.501526547322143,5.295084725573039,0.3249675670166996,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,1 days,0,ACC,22,0.9733989525533808,0.9724248070587056,0.9740355122401398,0.9734956147042428,0.0017173094901717,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,1 days,1,ACC,58,0.9711522023345378,0.9705267643963118,0.972014242486307,0.971094593358154,0.0019760790783415,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,1 days,2,ACC,60,0.9707939737661864,0.9697050833083553,0.9718174408724348,0.97055300114182,0.0022987678437614,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,1 days,3,ACC,42,0.9760522489896256,0.9742141109822832,0.9777155982322088,0.9773375178673224,0.0029369496410839,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,3 days,0,ACC,22,0.9119640464554192,0.9074873856639588,0.9153156283902744,0.913719053065632,0.0078816099304622,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,3 days,1,ACC,58,0.9017764692904272,0.8991051140656771,0.9049193566155808,0.901321393736823,0.0095575228332026,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,3 days,2,ACC,60,0.9014277086775226,0.8978211391727766,0.9048450350570404,0.9020811365562964,0.010453894942625,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,3 days,3,ACC,38,0.9219689414848752,0.9133364623008264,0.9291830632912256,0.925682603446907,0.0127030996000979,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,5 days,0,ACC,22,0.7768009751330446,0.759195267765433,0.787199385210323,0.7805818866864062,0.0248791212144467,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,5 days,1,ACC,58,0.7420866002170904,0.7260313207390339,0.7539156787456929,0.7453370552267151,0.0394224681191522,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,5 days,2,ACC,60,0.7524888226618793,0.7394702958972902,0.7661553624874535,0.7541615091081684,0.0328622905021176,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,5 days,3,ACC,34,0.8015576249953448,0.7750421649011783,0.8266483380620141,0.8096688533702563,0.0420327704624614,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,7 days,0,ACC,22,0.5848409218034604,0.5696954137490073,0.5982734126131611,0.5856753689728297,0.0361013166621311,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,7 days,1,ACC,58,0.5339458647564632,0.506016000578152,0.5561720950962216,0.5430900106547658,0.0625134470580797,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,7 days,2,ACC,60,0.5290507865274057,0.5089551427652307,0.5523832229916917,0.5443018884284734,0.0624921480778497,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,7 days,3,ACC,30,0.6129147053102564,0.5634439000536493,0.6435192325645115,0.6104334464091912,0.0677618475878204,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,1 days,0,MAE,22,0.9707776215637982,0.964645535545848,0.9798190779753124,0.964851471515426,0.01736813073647,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,1 days,1,MAE,58,1.0030007781430657,0.9961422557510852,1.0091699255782116,1.0044632110704887,0.0199679839740265,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,1 days,2,MAE,60,0.976453042837979,0.9707978128130792,0.9833745809323702,0.9761138207242288,0.0190543135726715,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,1 days,3,MAE,42,0.9819829738704376,0.969190437057874,0.994161370369998,0.9811881516889132,0.0245184096085934,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,3 days,0,MAE,22,1.6827751924078045,1.6615795240573792,1.7072286816013496,1.6896978675897096,0.0481988061310319,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,3 days,1,MAE,58,1.7353921850991254,1.7156521878978397,1.7564303342870118,1.7359324463169763,0.0596852883230111,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,3 days,2,MAE,60,1.6942323489691236,1.6736266929913717,1.71281694302596,1.691371587467568,0.0657641952778395,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,3 days,3,MAE,38,1.6894323349561184,1.6575719897942471,1.726990573763138,1.6971295972327982,0.0646405353709856,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,5 days,0,MAE,22,2.610822989200104,2.5661361201045128,2.694456077646539,2.586806947076539,0.1074246961831913,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,5 days,1,MAE,58,2.7019759366428424,2.6501617990749664,2.7704962002691147,2.7179882457900537,0.1595132051357215,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,5 days,2,MAE,60,2.6067206150846163,2.540477811170076,2.667038511257224,2.602230895228153,0.1437275656649942,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,5 days,3,MAE,34,2.5962480149220277,2.516491196959043,2.681831135557728,2.6120110016501124,0.1600078868361109,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,7 days,0,MAE,22,3.60039381228104,3.531232960987365,3.63665384003852,3.623069816290765,0.1449048553960315,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,7 days,1,MAE,58,3.650897199001952,3.569128401988545,3.745618449937998,3.609807234698215,0.230833192413453,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,7 days,2,MAE,60,3.5816240274265474,3.490816956652385,3.663733646728173,3.566198928580848,0.2238153849082892,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,7 days,3,MAE,30,3.648978769658334,3.55835504189807,3.775827291903688,3.603653260859101,0.2021501083805012,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,1 days,0,BIAS,22,-0.0234602112006276,-0.0338427094170077,-0.0040492886946683,-0.0235836262576901,0.0429546045226642,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,1 days,1,BIAS,58,0.0056799759834564,-0.0039562020196754,0.0182549897915363,0.0068884288579253,0.0356805541357281,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,1 days,2,BIAS,60,-0.0044764926261971,-0.0188695752326754,0.010894359040157,0.0004710988150898,0.051423022197367,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,1 days,3,BIAS,42,0.0111159506314093,-0.0037144682242107,0.0280446222099433,0.0068112925721679,0.0442855186773021,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,3 days,0,BIAS,22,-0.0464097097944533,-0.0621712784858236,-0.027258615837768,-0.039930772100608,0.0488210835393474,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,3 days,1,BIAS,58,0.0423270447803846,0.0231781206618099,0.0650125128456256,0.0392515031527321,0.0526217510628939,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,3 days,2,BIAS,60,0.0089480151135422,-0.0172707564187215,0.0396813246892546,0.0172699857101509,0.0690533336616031,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,3 days,3,BIAS,38,0.0117813348788811,-0.015690242469988,0.0419039362305352,0.0106001151944934,0.0505399483804759,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,5 days,0,BIAS,22,-0.0877712870708001,-0.1045466790672274,-0.0733124739833832,-0.1055009614441523,0.0535346270470721,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,5 days,1,BIAS,58,0.0369786422370544,0.0170353842235722,0.0541141098338429,0.0466399193105054,0.0539951022630212,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,5 days,2,BIAS,60,-0.0088450572354455,-0.0461038400844448,0.0372594511609454,-0.0078443600194171,0.0962177188903214,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,5 days,3,BIAS,34,-0.0135182565665728,-0.044411361503458,0.0160331818036015,-0.0103476532106714,0.0625453871355423,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,7 days,0,BIAS,22,-0.1349759911794518,-0.1728071835201488,-0.114499849272778,-0.1380457182819731,0.0659707990041551,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,7 days,1,BIAS,58,-0.0135379534252266,-0.0452543169442228,0.0162418012139619,-0.0065943603190597,0.0866417176925026,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,7 days,2,BIAS,60,-0.0466643036017255,-0.089660531120833,0.0039913579370761,-0.057796101164492,0.1097729733303133,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,u850,HRES,7 days,3,BIAS,30,-0.0235895617431322,-0.0737775721690903,0.0142133028501227,-0.0036904067053629,0.082222680951999,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,1 days,0,RMSE,22,1.3497724980122376,1.336707759409644,1.3721807285897576,1.3405693114483346,0.0377793114460432,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,1 days,1,RMSE,58,1.3987758688643586,1.386668111966538,1.4102474476723732,1.3898135194282235,0.0336899631616782,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,1 days,2,RMSE,60,1.3443667734444322,1.3336936931830343,1.3579923231882771,1.3459249803200968,0.0317871998607576,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,1 days,3,RMSE,42,1.339519986190748,1.3247616569887262,1.3567015208270727,1.3324409847471204,0.0424635304146095,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,3 days,0,RMSE,22,2.375974561779621,2.330671453405865,2.431001249831672,2.3862931378699628,0.0880553909189288,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,3 days,1,RMSE,58,2.556054584910655,2.506842516730586,2.605281707328148,2.552220050054011,0.1424050024361838,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,3 days,2,RMSE,60,2.450854197583526,2.398885217118618,2.501038579900888,2.4354323670018863,0.1410718804986133,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,3 days,3,RMSE,38,2.4261518148392884,2.373687992870321,2.4861142560004748,2.4438897196294067,0.1190244569081291,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,5 days,0,RMSE,22,3.8389595940694266,3.738734208873649,3.977957758238399,3.8097698356458913,0.2380560198918985,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,5 days,1,RMSE,58,4.011377551133469,3.8989770319552783,4.145343954782235,4.029107344689685,0.3280366188783508,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,5 days,2,RMSE,60,3.8478614586993634,3.718186381469728,3.9841766646929457,3.790319318773856,0.3050270237256466,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,5 days,3,RMSE,34,3.8399458316925217,3.715926455403791,3.9647131238800206,3.83644314728164,0.2523928204477197,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,7 days,0,RMSE,22,5.19959493475405,5.07270196568384,5.271839567286891,5.2046096276803215,0.268810747797414,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,7 days,1,RMSE,58,5.327730152930198,5.163015969285992,5.522423647576358,5.241086284491409,0.4419780716009772,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,7 days,2,RMSE,60,5.32169878483133,5.136591147595229,5.5297392826047815,5.209533324269003,0.4774339058285499,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,7 days,3,RMSE,30,5.450673013761037,5.3346120517976345,5.635238893214487,5.445260759085846,0.3034437026371926,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,1 days,0,ACC,22,0.9670904806640684,0.9646645192946276,0.9682981799542316,0.9667331782265678,0.0037192612565273,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,1 days,1,ACC,58,0.9656360122212464,0.9643501414233812,0.9670600108269372,0.965869116402842,0.0033343296055526,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,1 days,2,ACC,60,0.9678071071220324,0.9658613814268556,0.9703012369722464,0.9663123162134732,0.0044455502877393,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,1 days,3,ACC,42,0.97052048987863,0.9685802044509636,0.9727699664008316,0.971026569549873,0.0038213826300181,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,3 days,0,ACC,22,0.8974469902783766,0.8863481305878547,0.9046955530557184,0.9001360718869056,0.0134409716471357,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,3 days,1,ACC,58,0.884304863323301,0.8785549966833912,0.8898077709158501,0.8889168467053201,0.0149093622869625,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,3 days,2,ACC,60,0.8918556197823033,0.8840423748900166,0.9006209099294206,0.8886485894385519,0.018193157554546,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,3 days,3,ACC,38,0.9036723476982358,0.8966562510808478,0.9107807328869418,0.9033448760156204,0.0140191769086769,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,5 days,0,ACC,22,0.7312285746734809,0.691608376639419,0.7553327980523087,0.7393883867864322,0.0479090273215219,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,5 days,1,ACC,58,0.7133531106541369,0.6958338399697652,0.7280903089623637,0.7209236307848488,0.0483949482024053,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,5 days,2,ACC,60,0.7323851305038941,0.7100722937909443,0.7589618734420092,0.7307638750212475,0.0495855670582833,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,5 days,3,ACC,34,0.7615430702202967,0.7391931188164954,0.7818506893253695,0.770207532666447,0.0390318136019726,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,7 days,0,ACC,22,0.5188339784410378,0.4838456033224501,0.5452316644268895,0.5210280267503007,0.056561817170508,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,7 days,1,ACC,58,0.5034227535815258,0.4751735864097374,0.5262452855888162,0.5092755580205779,0.0705983958428621,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,7 days,2,ACC,60,0.4959208214317994,0.4670644328010868,0.5385271484381393,0.5009171925247969,0.0840593595574487,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,7 days,3,ACC,30,0.5379772103820777,0.5007466694378495,0.5649098323346701,0.5566950970078506,0.0580737238887709,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,1 days,0,MAE,22,0.9889047373265132,0.9806793530644498,1.0010975096353063,0.9827566973982044,0.0219661317915445,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,1 days,1,MAE,58,1.022842138263114,1.0159326248052851,1.0290890044789802,1.0215904692987952,0.0211823581476522,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,1 days,2,MAE,60,0.9879702417094232,0.9819489964726902,0.9970763206101236,0.9861235326552844,0.0207052798021965,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,1 days,3,MAE,42,0.9832221060073498,0.973985075984196,0.9921912916012868,0.9797220426992704,0.0250782776513347,24.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,3 days,0,MAE,22,1.6525719236679146,1.6320093927399335,1.6821895638305526,1.646063330384686,0.0474901433079043,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,3 days,1,MAE,58,1.738312291829818,1.7162178706132627,1.7597333191803664,1.7363888153498714,0.063301800599298,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,3 days,2,MAE,60,1.6843685310583478,1.6584101615573583,1.7107137948133846,1.677581990639324,0.0734472364385369,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,3 days,3,MAE,38,1.6685216545513928,1.6361854117115495,1.706244003751882,1.6779172304049654,0.0665463976125575,72.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,5 days,0,MAE,22,2.554850903959089,2.488081113824467,2.648381376039416,2.537026540483029,0.1315731977659991,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,5 days,1,MAE,58,2.6453138074833693,2.5860821184875267,2.7111740027789644,2.6442657271442216,0.1694492043521792,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,5 days,2,MAE,60,2.5843892502630603,2.5073942229494923,2.6631288491519043,2.572441462773452,0.1788054405848833,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,5 days,3,MAE,34,2.5678133570762838,2.498146325134136,2.644874659059631,2.582906185904829,0.1398715354925378,120.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
2018-03-01_2018-05-31,v850,HRES,7 days,0,MAE,22,3.4544087428996546,3.3740711631401847,3.500541393880614,3.436490974714485,0.1652429908896315,168.0,MAM_2018,season,MAM,2018-03-01,2018-05-31
